Reporting Date,Furnace,cast,coke_rate_day,coke_rate_cum,productivity_day,productivity_cum,sinter_burden_day,sinter_burden_cum,temperature,Charge,Last-Si,Last-Mn,Last-S,PCI_day,PCI_cum,Coke_ratio_day,Coke_ratio_cum,Hot_metal_day,Hot_Metal_cum,Character Field Length = 10,PCI_day,PCI_cum,Sinter_day,sinter_cum,coke_day,coke_cum,nut_coke_day,nut_coke_cum,nut_coke_rate_day,nut_coke_rate_cum,Ironore_day,Ironore_cum,Sulpher_min,Sulpher_max,H2_top,O2,N2,SlagRate,Pellet_day,Pellet_cum,Pellet_rate_day,Pellet_rate_cum,scrap_day,scrap_cum,fuel_rate_day,fuel_rate_cum,o2_enrichment_day,o2_enrichment_cum,temp_day,temp_cum
9/25/2022,V,14,391,397,2.374,2.187,74,72,1154,129,0.680,0.020,0.036,138.52,138.53,,,8237,189720,,1141,26282,10626,233175,3224,75332,345,7666,41.88,40.41,3753,90330,0.020,0.041,,28187,,386,0,67,0,0,0,0,,,,,,
9/26/2022,I,9,465,450,1.541,1.549,72,74,1149,153,0.880,0.050,0.034,98.39,87.85,1.53,,2297,60060,,226,5276,2881,71961,1069,27035,76,1971,33.09,32.82,1105,25931,0.028,0.036,,2001,,366,0,0,0,0,0,682,,,,,,
9/26/2022,IV,7,505,495,1.253,1.238,70,71,997,137,0.890,0.090,0.034,90.36,61.60,1.38,,1815,46621,,164,2872,2137,52440,916,23083,64,1400,35.26,30.03,925,21125,0.030,0.036,,,,362,0,0,0,0,0,681,,,,,,
9/26/2022,TOT,30,413,422,1.940,1.829,73,72,,415,,,,123.11,116.74,,,12436,304711,,1531,35571,15406,367964,5139,128604,476,11373,38.28,37.32,5582,140938,,,,,,,0,67,0,0,0,1363,,,,,,
9/26/2022,V,14,379,396,2.399,2.195,75,72,1155,125,0.640,0.020,0.046,137.07,138.48,1.73,,8324,198030,,1141,27423,10388,243563,3154,78486,336,8002,40.37,40.41,3552,93882,0.030,0.056,,24802,,379,0,67,0,0,0,0,,,,,,
9/27/2022,I,8,457,450,1.528,1.549,72,73,1149,152,0.570,0.040,0.049,101.40,92.05,1.69,,2278,62338,,231,5738,2761,77483,1046,29127,74,2045,32.48,32.81,1003,27937,0.031,0.049,,2007,,371,0,0,0,0,94,870,,,,,,
9/27/2022,IV,7,493,495,1.330,1.242,69,71,1000,131,0.710,0.050,0.039,77.36,62.23,1.50,,1926,48547,,149,3021,2013,54453,848,23931,60,1460,31.15,30.07,828,21953,0.029,0.039,,,,360,0,0,0,0,94,775,,,,,,
9/27/2022,TOT,30,412,422,1.951,1.834,73,72,,403,,,,118.50,117.47,,,12506,317394,,1482,37284,14826,385551,4946,134596,455,11828,36.38,37.27,5254,147195,,,,,,,0,67,0,0,188,1645,,,,,,
9/27/2022,V,15,381,396,2.393,2.204,75,72,1155,120,0.580,0.020,0.026,132.74,138.13,1.67,,8302,206509,,1102,28525,10052,253615,3052,81538,321,8323,38.67,40.30,3423,97305,0.024,0.042,,20485,,375,0,67,0,0,0,0,,,,,,
9/28/2022,I,6,441,450,1.247,1.538,73,73,1111,120,0.780,0.040,0.044,83.33,91.79,1.90,,1860,64198,,155,5893,2217,79700,825,29952,60,2105,32.26,32.79,828,28765,0.032,0.060,,2002,,377,0,0,0,0,0,870,,,,,,
9/28/2022,IV,7,492,493,1.356,1.246,69,71,988,144,0.750,0.070,0.037,83.04,63.04,1.52,,1963,50510,,163,3184,2241,56694,939,24870,67,1527,34.13,30.23,991,22944,0.031,0.037,,,,368,0,0,0,0,0,775,,,,,,
9/28/2022,TOT,26,410,420,1.683,1.829,73,72,,370,,,,119.95,117.55,,,10788,328182,,1294,38578,13210,398761,4421,139017,411,12239,38.10,37.29,4971,152166,,,,,,,0,67,0,0,0,1645,,,,,,
9/28/2022,V,13,379,394,2.007,2.197,74,72,1149,106,0.670,0.020,0.050,140.13,138.19,1.69,,6965,213474,,976,29501,8752,262367,2657,84195,284,8607,40.78,40.32,3152,100457,0.029,0.050,,11247,,375,0,67,0,0,0,0,,,,,,
9/29/2022,I,9,455,466,1.580,1.539,73,73,1148,156,0.780,0.060,0.029,99.32,92.06,1.86,,2356,66557,,234,6127,2845,82545,1071,31023,75,2180,31.83,32.75,987,29752,0.029,0.055,,2006,,378,0,0,0,0,71,941,,,,,,
9/29/2022,IV,8,482,492,1.311,1.248,70,71,998,138,0.790,0.070,0.039,93.78,64.14,1.39,,1898,52416,,178,3362,2176,58870,914,25784,64,1591,33.72,30.35,848,23792,0.039,0.057,,,,365,0,0,0,0,70,845,,,,,,
9/29/2022,TOT,31,415,423,1.810,1.828,74,72,,397,,,,127.75,117.93,,,11601,339696,,1482,40060,14415,413176,4818,143835,442,12681,38.10,37.33,5054,157220,,,,,,,0,67,0,0,141,1786,,,,,,
9/29/2022,V,14,386,394,2.117,2.193,74,72,1150,103,0.830,0.020,0.026,145.64,138.50,1.70,,7347,220723,,1070,30571,9394,271761,2833,87028,303,8910,41.24,40.37,3219,103676,0.026,0.037,,13490,,380,0,67,0,0,0,0,,,,,,
9/30/2022,I,9,456,451,1.625,1.542,73,73,1144,163,0.620,0.050,0.028,93.27,92.10,1.86,,2423,68980,,226,6353,2944,85489,1104,32127,78,2258,32.19,32.73,1023,30775,0.034,0.047,,2003,,370,0,0,0,0,71,1012,,,,,,
9/30/2022,IV,8,459,491,1.342,1.251,71,71,1001,135,0.750,0.050,0.038,84.92,64.88,1.58,,1943,54359,,165,3527,2161,61031,891,26675,63,1654,32.42,30.43,834,24626,0.027,0.038,,,,365,0,0,0,0,70,915,,,,,,
9/30/2022,TOT,31,401,418,1.876,1.829,73,72,,416,,,,119.95,117.99,,,12022,351736,,1442,41502,14803,427979,4820,148655,456,13137,37.93,37.35,5270,162490,,,,,,,0,67,0,0,141,1927,,,,,,
9/30/2022,V,14,369,392,2.206,2.194,74,72,1150,118,0.550,0.020,0.039,137.28,138.45,1.54,,7656,228397,,1051,31622,9698,281459,2825,89853,315,9225,41.14,40.39,3413,107089,0.028,0.043,,14878,,381,0,67,0,0,0,0,,,,,,
10/1/2022,I,9,468,468,1.486,1.486,73,73,1140,154,0.760,0.040,0.035,97.02,97.02,1.73,,2216,2216,,215,215,2790,2790,1036,1036,78,78,35.20,35.20,911,911,0.037,0.062,,1688,,385,0,0,0,0,118,118,,,,,,
10/1/2022,IV,7,481,481,1.273,1.273,71,71,999,130,0.720,0.050,0.035,77.05,77.05,1.41,,1843,1843,,142,142,2237,2237,887,887,60,60,32.56,32.56,794,794,0.033,0.052,,,,378,0,0,0,0,117,117,,,,,,
10/1/2022,TOT,31,418,418,1.788,1.788,74,74,,401,,,,123.16,123.16,,,11457,11457,,1411,1411,14777,14777,4792,4792,452,452,39.45,39.45,5071,5071,,,,,,,0,0,0,0,235,235,,,,,,
10/1/2022,V,15,388,388,2.132,2.132,74,74,1150,117,0.700,0.030,0.038,142.47,142.47,1.52,,7398,7398,,1054,1054,9750,9750,2869,2869,314,314,42.44,42.44,3366,3366,0.027,0.048,,15142,,398,0,0,0,0,0,0,,,,,,
10/2/2022,I,9,444,453,1.432,1.467,74,75,1140,139,0.780,0.050,0.038,97.89,96.91,,,2135,4375,,209,424,2555,5345,948,1984,0,78,0.00,17.83,906,1817,0.037,0.049,,1952,,383,0,0,0,0,0,118,,,,,,
10/2/2022,IV,8,486,485,1.308,1.287,72,73,1001,136,0.700,0.050,0.045,93.45,85.57,,,1894,3728,,177,319,2318,4555,920,1807,0,60,0.00,16.09,891,1685,0.035,0.049,,,,371,0,0,0,0,0,117,,,,,,
10/2/2022,TOT,32,419,418,1.833,1.813,74,74,,397,,,,130.10,126.48,,,11745,23237,,1528,2939,15113,29890,4919,9711,329,781,28.01,33.61,5402,10473,,,,,,,0,0,0,0,0,235,,,,,,
10/2/2022,V,15,395,391,2.224,2.181,74,74,1150,122,0.500,0.020,0.045,148.00,145.10,,,7716,15134,,1142,2196,10240,19990,3051,5920,329,643,42.64,42.49,3605,6971,0.024,0.055,,19852,,382,0,0,0,0,0,0,,,,,,
10/3/2022,I,9,461,460,1.434,1.443,75,75,1148,143,0.770,0.050,0.038,108.04,101.47,1.75,,2138,6455,,231,655,2661,8006,986,2970,71,218,33.21,33.77,898,2715,0.038,0.049,,2151,,391,0,0,0,0,0,118,,,,,,
10/3/2022,IV,7,515,491,1.244,1.282,75,74,1001,132,0.610,0.030,0.054,86.62,85.31,1.35,,1801,5568,,156,475,2324,6879,928,2735,59,181,32.76,32.51,760,2445,0.046,0.058,,,,386,0,0,0,0,0,117,,,,,,
10/3/2022,TOT,30,418,418,1.784,1.804,77,75,,392,,,,130.76,127.84,,,11433,34685,,1495,4434,15136,45026,4782,14493,445,1357,38.92,39.12,4429,14902,,,,,,,0,0,0,0,0,235,,,,,,
10/3/2022,V,14,383,388,2.160,2.177,79,76,1150,117,0.530,0.010,0.039,147.85,145.79,1.72,,7494,22662,,1108,3304,10151,30141,2868,8788,315,958,42.03,42.27,2771,9742,0.025,0.051,,14923,,394,0,0,0,0,0,0,,,,,,
10/4/2022,I,10,436,455,1.457,1.443,74,75,1150,142,0.770,0.040,0.027,93.46,99.69,1.77,,2172,8607,,203,858,2683,10689,948,3918,70,288,32.23,33.46,923,3638,0.027,0.045,,2415,,391,0,0,0,0,0,118,,,,,,
10/4/2022,IV,10,484,490,1.302,1.286,76,74,999,132,0.660,0.040,0.049,91.78,86.97,1.41,,1885,7451,,173,648,2379,9258,913,3648,51,232,27.06,31.14,753,3198,0.040,0.050,,,,395,0,0,0,0,0,117,,,,,,
10/4/2022,TOT,34,411,417,1.826,1.808,75,75,,393,,,,130.03,128.51,,,11705,46346,,1522,5956,15112,60138,4812,19305,441,1798,37.68,38.80,5084,19986,,,,,,,0,0,0,0,0,235,,,,,,
10/4/2022,V,14,386,388,2.204,2.182,75,75,1150,119,0.700,0.030,0.025,149.84,146.92,1.68,,7648,30288,,1146,4450,10050,40191,2951,11739,320,1278,41.84,42.19,3408,13150,0.024,0.036,,17815,,387,0,0,0,0,0,0,,,,,,
10/5/2022,I,10,436,454,1.472,1.441,74,74,1156,145,0.760,0.050,0.036,92.48,98.74,1.72,,2195,10745,,203,1061,2703,13392,956,4874,65,353,29.61,32.85,954,4592,0.029,0.043,,2493,,380,0,0,0,0,0,118,,,,,,
10/5/2022,IV,8,507,493,1.325,1.294,77,75,989,130,0.710,0.050,0.046,79.25,85.39,1.33,,1918,9369,,152,800,2609,11867,973,4621,58,290,30.24,30.95,779,3977,0.036,0.063,,,,387,0,0,0,0,0,117,,,,,,
10/5/2022,TOT,33,413,417,1.852,1.812,74,75,,395,,,,122.18,127.52,,,11868,58078,,1450,7406,15174,75312,4898,24203,445,2243,37.50,38.62,5365,25351,,,,,,,0,0,0,0,0,235,,,,,,
10/5/2022,V,15,383,387,2.235,2.188,73,75,1150,120,0.520,0.020,0.041,141.20,146.06,1.61,,7755,37964,,1095,5545,9862,50053,2969,14708,322,1600,41.52,42.15,3632,16782,0.024,0.044,,14856,,378,0,0,0,0,0,0,,,,,,
10/6/2022,I,9,447,453,1.522,1.452,74,74,1159,153,0.540,0.040,0.045,99.16,98.98,1.55,,2200,12924,,225,1286,2835,16227,1015,5889,60,413,26.44,31.79,1013,5605,0.032,0.045,,2294,,382,0,0,0,0,0,118,,,,,,
10/6/2022,IV,8,492,493,1.310,1.297,77,75,986,134,0.550,0.030,0.035,86.45,85.57,1.40,,1900,11271,,164,964,2449,14316,934,5555,60,350,31.63,31.07,749,4726,0.032,0.043,,1283,,387,0,0,0,0,0,117,,,,,,
10/6/2022,TOT,33,417,417,1.757,1.802,73,75,,399,,,,130.08,127.99,,,11602,69654,,1465,8871,14511,89823,4695,28898,418,2661,37.12,38.39,5313,30664,,,,,,,0,0,0,0,0,235,,,,,,
10/6/2022,V,16,387,387,2.045,2.164,72,74,1150,112,0.740,0.020,0.029,151.63,146.96,1.62,,7502,45459,,1076,6621,9227,59280,2746,17454,298,1898,42.00,42.13,3551,20333,0.025,0.037,,15505,,377,0,0,0,0,0,0,,,,,,
10/7/2022,I,8,469,456,1.440,1.448,74,74,1156,149,0.660,0.040,0.036,102.00,99.58,1.73,,2147,15113,,219,1505,2805,19032,1006,6895,80,493,37.26,32.62,948,6553,0.026,0.039,,2001,,385,0,0,0,0,47,165,,,,,,
10/7/2022,IV,6,486,492,1.360,1.306,76,75,995,134,0.720,0.050,0.036,88.37,85.99,1.46,,1969,13234,,174,1138,2387,16703,956,6511,57,407,28.95,30.75,699,5425,0.036,0.058,,1127,,389,0,0,0,0,47,164,,,,,,
10/7/2022,TOT,27,424,416,1.809,1.812,74,75,,402,,,,134.90,128.40,,,11594,81272,,1564,10435,15186,105009,4918,33816,428,3089,36.92,38.01,5152,35816,,,,,,,0,0,0,0,94,329,,,,,,
10/7/2022,V,13,395,386,2.155,2.179,74,74,1150,119,0.670,0.020,0.043,156.59,147.23,1.73,,7478,52925,,1171,7792,9994,69274,2956,20410,291,2189,38.91,41.36,3505,23838,0.029,0.047,,17787,,380,0,0,0,0,0,0,,,,,,
10/8/2022,I,9,444,455,1.524,1.457,74,74,1158,153,0.780,0.050,0.033,96.35,99.22,1.67,,2273,17375,,219,1724,2855,21887,1010,7905,80,573,35.20,32.98,949,7502,0.032,0.040,,3769,,389,0,0,0,0,71,236,,,,,,
10/8/2022,IV,7,469,489,1.028,1.271,76,76,967,102,0.700,0.050,0.036,84.62,85.82,1.65,,1489,14729,,126,1264,1831,18534,698,7209,47,454,31.56,30.82,512,5937,0.034,0.041,,,,393,0,0,0,0,70,234,,,,,,
10/8/2022,TOT,31,408,415,1.813,1.811,74,75,,376,,,,128.39,128.45,,,11621,92854,,1492,11927,14933,119942,4747,38563,436,3525,37.52,37.96,5027,40843,,,,,,,0,0,0,0,141,470,,,,,,
10/8/2022,V,15,387,386,2.265,2.188,74,74,1155,121,0.580,0.010,0.034,145.95,147.14,1.60,,7859,60750,,1147,8939,10247,79521,3039,23449,309,2498,39.32,41.12,3566,27404,0.025,0.038,,20256,,392,0,0,0,0,0,0,,,,,,
10/9/2022,I,9,434,453,1.530,1.463,75,75,1155,150,0.660,0.040,0.040,88.12,98.04,,,2281,19635,,201,1925,2853,24740,991,8896,79,652,34.63,33.21,958,8460,0.030,0.040,,2394,,398,0,0,0,0,0,236,,,,,,
10/9/2022,IV,8,465,487,1.285,1.273,76,76,1000,130,0.650,0.060,0.040,89.20,86.20,,,1861,16589,,166,1430,2366,20900,865,8074,61,515,32.78,31.04,762,6699,0.030,0.041,,1290,,391,0,0,0,0,0,234,,,,,,
10/9/2022,TOT,32,400,414,1.874,1.818,74,75,,400,,,,127.58,128.36,,,12008,104852,,1532,13459,15250,135192,4808,43371,461,3986,38.39,38.02,5331,46174,,,,,,,0,0,0,0,0,470,,,,,,
10/9/2022,V,15,375,385,2.267,2.198,74,74,1155,120,0.680,0.020,0.030,148.11,147.23,,,7866,68628,,1165,10104,10031,89552,2952,26401,321,2819,40.81,41.08,3611,31015,0.025,0.040,,21917,,396,0,0,0,0,0,0,,,,,,
10/10/2022,I,9,444,451,1.406,1.462,75,75,1129,138,0.720,0.040,0.035,92.51,97.22,1.77,,2097,21797,,194,2119,2623,27363,931,9827,71,723,33.86,33.17,846,9306,0.029,0.043,,2532,,398,0,0,0,0,47,283,,,,,,
10/10/2022,IV,8,481,485,1.332,1.281,76,76,985,141,0.760,0.050,0.036,88.65,86.33,1.49,,1929,18545,,171,1601,2555,23455,927,9001,66,581,34.21,31.33,775,7474,0.034,0.040,,1469,,393,0,0,0,0,47,281,,,,,,
10/10/2022,TOT,32,415,414,1.849,1.822,74,74,,400,,,,133.07,128.74,,,11851,116791,,1577,15036,15308,150500,4917,48288,458,4444,38.65,38.05,5321,51495,,,,,,,0,0,0,0,94,564,,,,,,
10/10/2022,V,15,391,385,2.255,2.203,73,74,1154,121,0.680,0.020,0.032,154.89,148.02,1.67,,7825,76449,,1212,11316,10130,99682,3059,29460,321,3140,41.02,41.07,3700,34715,0.023,0.034,,23249,,388,0,0,0,0,0,0,,,,,,
10/11/2022,I,9,442,449,1.501,1.470,74,75,1158,148,0.770,0.040,0.035,92.94,96.52,1.80,,2238,24108,,208,2327,2831,30194,990,10817,79,802,35.30,33.27,951,10257,0.027,0.043,,2329,,397,0,0,0,0,47,330,,,,,,
10/11/2022,IV,8,486,483,1.345,1.292,74,76,990,137,0.650,0.060,0.032,79.57,85.32,1.58,,1948,20582,,155,1756,2374,25829,947,9948,65,646,33.37,31.39,766,8240,0.025,0.035,,1138,,396,0,0,0,0,47,328,,,,,,
10/11/2022,TOT,32,416,414,1.875,1.832,72,74,,409,,,,124.76,128.00,,,12015,129184,,1499,16535,15312,165812,5002,53290,476,4920,39.62,38.09,5735,57230,,,,,,,0,0,0,0,94,658,,,,,,
10/11/2022,V,15,391,386,2.256,2.214,72,74,1150,124,0.480,0.010,0.053,145.10,147.37,1.57,,7829,84494,,1136,12452,10107,109789,3065,32525,332,3472,42.41,41.09,4018,38733,0.024,0.053,,24487,,380,0,0,0,0,0,0,,,,,,
10/12/2022,I,9,431,447,1.756,1.493,73,74,1160,165,0.820,0.050,0.032,92.82,96.20,1.73,,2618,26716,,243,2570,3238,33432,1128,11945,100,902,38.20,33.76,1202,11459,0.026,0.044,,4522,,378,0,0,0,0,0,330,,,,,,
10/12/2022,IV,1,972,485,0.151,1.207,73,76,850,36,,,,133.03,85.14,1.55,,218,20965,,29,1785,579,26408,212,10160,18,664,82.57,31.67,209,8449,,,,,,395,0,0,0,0,0,328,,,,,,
10/12/2022,TOT,25,413,412,1.609,1.817,73,74,,317,,,,137.51,128.47,,,10312,139742,,1418,17953,13351,179163,4255,57545,427,5347,41.41,38.26,4913,62143,,,,,,,0,0,0,0,0,658,,,,,,
10/12/2022,V,15,390,385,2.154,2.211,73,74,1145,116,0.710,0.020,0.030,153.29,147.71,1.73,,7476,92061,,1146,13598,9534,119323,2915,35440,309,3781,41.33,41.07,3502,42235,0.026,0.045,,21921,,398,0,0,0,0,0,0,,,,,,
10/13/2022,I,10,434,446,1.687,1.508,74,74,1159,156,0.670,0.030,0.045,97.42,96.30,1.69,,2515,29231,,245,2815,3013,36445,1092,13037,97,999,38.57,34.18,993,12452,0.047,0.060,,4514,,402,0,0,0,0,71,401,,,,,,
10/13/2022,IV,8,474,484,1.499,1.229,73,76,990,152,0.520,0.040,0.041,37.79,80.70,1.65,,2170,23135,,82,1867,2599,29007,1028,11188,71,735,32.72,31.77,871,9320,0.023,0.043,,,,394,0,0,0,0,70,398,,,,,,
10/13/2022,TOT,28,451,414,1.313,1.778,74,74,,374,,,,102.09,127.01,,,8414,148111,,859,18812,10544,189707,3792,61337,345,5692,41.00,38.43,3644,65787,,,,,,,0,0,0,0,141,799,,,,,,
10/13/2022,V,10,448,388,1.075,2.122,73,74,1055,66,0.980,0.030,0.029,142.67,147.58,1.68,,3729,95745,,532,14130,4932,124255,1672,37112,177,3958,47.47,41.34,1780,44015,0.023,0.028,,11527,,395,0,0,0,0,0,0,,,,,,
10/14/2022,I,8,467,447,1.425,1.502,75,75,1160,145,0.850,0.040,0.034,101.65,96.66,1.74,,2125,31356,,216,3031,2786,39231,993,14030,89,1088,41.88,34.70,873,13325,0.028,0.036,,2872,,405,0,0,0,0,71,472,,,,,,
10/14/2022,IV,8,467,482,1.403,1.241,74,76,989,143,0.790,0.070,0.035,87.11,81.22,1.68,,2032,25167,,177,2044,2442,31449,949,12137,67,802,32.97,31.87,793,10113,0.028,0.035,,,,393,0,0,0,0,70,468,,,,,,
10/14/2022,TOT,31,406,413,1.970,1.791,74,74,,414,,,,111.15,125.77,,,12623,160734,,1403,20215,14863,204570,5122,66459,493,6185,39.06,38.48,5197,70984,,,,,,,0,0,0,0,141,940,,,,,,
10/14/2022,V,15,376,387,2.440,2.145,73,74,1135,126,0.750,0.030,0.028,119.30,145.28,1.71,,8466,104211,,1010,15140,9635,133890,3180,40292,337,4295,39.81,41.21,3531,47546,0.024,0.030,,20098,,385,0,0,0,0,0,0,,,,,,
10/15/2022,I,11,470,449,1.647,1.512,74,75,1160,170,0.740,0.020,0.039,99.80,96.86,1.58,,2455,33823,,245,3276,3315,42546,1154,15184,110,1198,44.81,35.42,1157,14482,0.027,0.049,,5481,,404,0,0,0,0,0,472,,,,,,
10/15/2022,IV,8,488,483,1.415,1.253,73,75,995,151,0.860,0.050,0.028,75.65,80.80,1.56,,2049,27216,,155,2199,2692,34141,999,13136,70,872,34.16,32.04,1012,11125,0.025,0.033,,2943,,388,0,0,0,0,0,468,,,,,,
10/15/2022,TOT,24,476,416,1.067,1.743,73,74,,364,,,,67.10,123.41,,,6841,167519,,459,20674,9311,213881,3254,69713,294,6479,42.98,38.68,3413,74397,,,,,,,0,0,0,0,0,940,,,,,,
10/15/2022,V,5,471,389,0.673,2.046,73,74,940,43,1.300,0.100,0.039,25.25,142.74,1.88,,2337,106480,,59,15199,3304,137194,1101,41393,114,4409,48.78,41.41,1244,48790,0.039,0.039,,6092,,374,0,0,0,0,0,0,,,,,,
10/16/2022,I,8,485,451,1.488,1.512,75,75,1155,157,0.840,0.050,0.031,99.19,96.92,,,2218,36071,,220,3496,3039,45585,1076,16260,102,1300,45.99,36.04,1034,15516,0.030,0.044,,5162,,391,0,0,0,0,0,472,,,,,,
10/16/2022,IV,3,602,487,0.560,1.218,72,75,872,64,0.790,0.050,0.035,0.00,77.91,,,811,28226,,,2199,978,35119,488,13624,30,902,36.99,31.96,387,11512,0.035,0.041,,3784,,384,0,0,0,0,0,468,,,,,,
10/16/2022,TOT,24,425,418,1.662,1.737,73,74,,342,,,,123.37,123.42,,,10651,178158,,1314,21988,14055,227936,4522,74235,456,6935,42.81,38.93,5085,79482,,,,,,,0,0,0,0,0,940,,,,,,
10/16/2022,V,13,388,390,2.197,2.051,73,74,1119,121,0.560,0.020,0.042,143.53,143.10,,,7622,113861,,1094,16293,10038,147232,2958,44351,324,4733,42.51,41.57,3664,52454,0.030,0.052,,19448,,378,0,0,0,0,0,0,,,,,,
10/17/2022,I,8,456,451,1.506,1.514,75,75,1159,152,0.830,0.040,0.036,90.38,96.42,1.55,,2246,38365,,203,3699,2962,48547,1024,17284,97,1397,43.19,36.41,1011,16527,0.027,0.036,,3370,,386,0,0,0,0,0,472,,,,,,
10/17/2022,IV,7,467,482,1.247,1.220,72,75,996,126,0.780,0.040,0.039,54.29,76.48,1.61,,1805,30035,,98,2297,2014,37133,843,14467,58,960,32.13,31.96,802,12314,0.039,0.052,,,,376,0,0,0,0,0,468,,,,,,
10/17/2022,TOT,29,412,416,1.814,1.743,73,74,,395,,,,121.28,123.23,,,11626,189869,,1410,23398,14619,242555,4788,79023,438,7373,37.67,38.83,5048,84530,,,,,,,265,265,1,0,0,940,,,,,,
10/17/2022,V,14,386,389,2.183,2.059,73,74,1143,117,0.730,0.020,0.040,146.40,143.26,1.63,,7575,121469,,1109,17402,9643,156875,2921,47272,283,5016,37.36,41.29,3235,55689,0.022,0.040,,15883,,379,265,265,2,0,0,0,,,,,,
10/18/2022,I,8,450,450,1.474,1.513,75,75,1159,145,0.870,0.050,0.030,99.68,96.51,1.75,,2197,40597,,219,3918,2816,51363,989,18273,85,1482,38.69,36.51,901,17428,0.030,0.072,,2389,,392,0,0,0,0,47,519,,,,,,
10/18/2022,IV,7,510,484,1.046,1.208,71,75,1000,116,0.730,0.040,0.038,82.56,76.92,1.43,,1514,31488,,125,2422,1885,39018,772,15239,63,1023,41.61,32.49,710,13024,0.032,0.045,,,,375,0,0,0,0,47,515,,,,,,
10/18/2022,TOT,27,417,416,1.627,1.738,75,74,,367,,,,129.73,123.46,,,10429,200486,,1353,24751,13805,256360,4345,83368,422,7795,40.46,38.88,4106,88636,,,,,,,412,677,2,0,94,1034,,,,,,
10/18/2022,V,12,385,388,1.936,2.056,76,74,1147,106,0.700,0.020,0.026,150.19,143.39,1.61,,6718,128401,,1009,18411,9104,165979,2584,49856,274,5290,40.79,41.20,2495,58184,0.026,0.050,,12525,,383,412,677,3,0,0,0,,,,,,
10/19/2022,I,8,432,449,1.590,1.517,75,75,1159,152,0.730,0.050,0.032,87.73,96.02,1.82,,2371,42968,,208,4126,2967,54330,1024,19297,92,1574,38.80,36.63,982,18410,0.030,0.040,,3038,,387,0,0,0,0,0,519,,,,,,
10/19/2022,IV,9,511,485,1.139,1.204,71,75,989,121,0.690,0.040,0.043,71.56,76.67,1.50,,1649,33130,,118,2540,1977,40995,843,16082,55,1078,33.35,32.54,798,13822,0.033,0.045,,,,368,0,0,0,0,0,515,,,,,,
10/19/2022,TOT,31,410,415,1.803,1.741,76,74,,391,,,,121.99,123.37,,,11558,212057,,1410,26161,15208,271568,4735,88103,451,8246,39.02,38.89,4236,92872,,,,,,,695,1372,3,0,0,1034,,,,,,
10/19/2022,V,14,380,388,2.172,2.062,77,74,1132,118,0.760,0.020,0.026,143.80,143.39,1.49,,7538,135959,,1084,19495,10264,176243,2868,52724,304,5594,40.33,41.14,2456,60640,0.026,0.045,,14233,,389,695,1372,5,1,0,0,,,,,,
10/20/2022,I,9,437,449,1.636,1.522,75,75,1159,157,0.850,0.060,0.031,90.20,95.75,1.62,,2439,45391,,220,4346,3047,57377,1065,20362,95,1669,38.95,36.77,1001,19411,0.026,0.037,,4199,,389,0,0,0,0,0,519,,,,,,
10/20/2022,IV,3,534,486,0.637,1.176,71,75,887,72,0.640,0.030,0.037,37.96,75.58,1.43,,922,34071,,35,2575,1170,42165,492,16574,34,1112,36.88,32.64,472,14294,0.028,0.037,,,,375,0,0,0,0,0,515,,,,,,
10/20/2022,TOT,27,405,415,1.757,1.742,75,74,,352,,,,122.02,123.29,,,11260,223344,,1374,27535,14545,286113,4557,92660,443,8689,39.34,38.90,4373,97245,,,,,,,550,1922,3,0,0,1034,,,,,,
10/20/2022,V,15,380,387,2.276,2.073,75,74,1136,123,0.750,0.020,0.027,141.66,143.27,1.52,,7899,143882,,1119,20614,10328,186571,3000,55724,314,5908,39.75,41.06,2900,63540,0.022,0.030,,22437,,374,550,1922,4,1,0,0,,,,,,
10/21/2022,I,8,467,449,1.482,1.523,74,75,1160,149,0.890,0.050,0.030,92.31,95.44,1.74,,2210,47672,,204,4550,2878,60255,1031,21393,90,1759,40.72,36.90,917,20328,0.030,0.059,,3255,,390,0,0,0,0,94,613,,,,,,
10/21/2022,IV,7,471,485,1.269,1.183,70,74,1000,130,0.760,0.070,0.036,81.65,75.74,1.48,,1837,35976,,150,2725,2216,44381,866,17440,57,1169,31.03,32.49,844,15138,0.032,0.036,,,,372,0,0,0,0,94,609,,,,,,
10/21/2022,TOT,29,410,414,1.812,1.746,73,74,,397,,,,121.56,123.15,,,11616,235050,,1412,28947,14997,301110,4766,97426,420,9109,36.16,38.75,4773,102018,,,,,,,457,2379,2,1,188,1222,,,,,,
10/21/2022,V,14,379,387,2.181,2.078,74,74,1144,118,0.900,0.030,0.031,139.78,143.14,1.60,,7569,151402,,1058,21672,9903,196474,2869,58593,273,6181,36.07,40.83,3012,66552,0.023,0.035,,19190,,386,457,2379,3,1,0,0,,,,,,
10/22/2022,I,10,449,448,1.518,1.523,75,75,1160,146,0.880,0.040,0.033,94.12,95.32,1.61,,2263,49969,,213,4763,2793,63048,1017,22410,88,1847,38.89,36.96,950,21278,0.032,0.045,,2959,,398,0,0,0,0,0,613,,,,,,
10/22/2022,IV,8,465,484,1.312,1.189,70,74,989,132,0.760,0.030,0.044,82.63,76.09,1.49,,1900,37878,,157,2882,2321,46702,883,18323,61,1230,32.11,32.47,987,16125,0.035,0.052,,,,375,0,0,0,0,0,609,,,,,,
